Investment choice name,Date,Currency,NAV / unit
MIL Allianz Income and Growth Fund,2017-06-26,USD,1.0900
MIL Allianz Income and Growth Fund,2017-06-27,USD,1.0880
MIL Allianz Income and Growth Fund,2017-06-28,USD,1.0840
MIL Allianz Income and Growth Fund,2017-06-29,USD,1.0880
MIL Allianz Income and Growth Fund,2017-06-30,USD,1.0840
MIL Allianz Income and Growth Fund,2017-07-03,USD,1.0850
MIL Allianz Income and Growth Fund,2017-07-04,USD,1.0850
MIL Allianz Income and Growth Fund,2017-07-05,USD,1.0830
MIL Allianz Income and Growth Fund,2017-07-06,USD,1.0830
MIL Allianz Income and Growth Fund,2017-07-07,USD,1.0800
MIL Allianz Income and Growth Fund,2017-07-10,USD,1.0820
MIL Allianz Income and Growth Fund,2017-07-11,USD,1.0840
MIL Allianz Income and Growth Fund,2017-07-12,USD,1.0880
MIL Allianz Income and Growth Fund,2017-07-13,USD,1.0910
MIL Allianz Income and Growth Fund,2017-07-14,USD,1.0930
MIL Allianz Income and Growth Fund,2017-07-17,USD,1.0970
MIL Allianz Income and Growth Fund,2017-07-18,USD,1.0950
MIL Allianz Income and Growth Fund,2017-07-19,USD,1.0970
MIL Allianz Income and Growth Fund,2017-07-20,USD,1.1010
MIL Allianz Income and Growth Fund,2017-07-21,USD,1.1000
MIL Allianz Income and Growth Fund,2017-07-24,USD,1.1000
MIL Allianz Income and Growth Fund,2017-07-25,USD,1.1020
MIL Allianz Income and Growth Fund,2017-07-26,USD,1.1030
MIL Allianz Income and Growth Fund,2017-07-27,USD,1.1030
MIL Allianz Income and Growth Fund,2017-07-28,USD,1.0990
MIL Allianz Income and Growth Fund,2017-07-31,USD,1.1000
MIL Allianz Income and Growth Fund,2017-08-01,USD,1.0990
MIL Allianz Income and Growth Fund,2017-08-02,USD,1.0990
MIL Allianz Income and Growth Fund,2017-08-03,USD,1.0970
MIL Allianz Income and Growth Fund,2017-08-04,USD,1.0960
MIL Allianz Income and Growth Fund,2017-08-07,USD,1.0970
MIL Allianz Income and Growth Fund,2017-08-08,USD,1.0980
MIL Allianz Income and Growth Fund,2017-08-09,USD,1.0950
MIL Allianz Income and Growth Fund,2017-08-10,USD,1.0900
MIL Allianz Income and Growth Fund,2017-08-11,USD,1.0820
MIL Allianz Income and Growth Fund,2017-08-14,USD,1.0860
MIL Allianz Income and Growth Fund,2017-08-15,USD,1.0860
MIL Allianz Income and Growth Fund,2017-08-16,USD,1.0900
MIL Allianz Income and Growth Fund,2017-08-17,USD,1.0900
MIL Allianz Income and Growth Fund,2017-08-18,USD,1.0790
MIL Allianz Income and Growth Fund,2017-08-21,USD,1.0800
MIL Allianz Income and Growth Fund,2017-08-22,USD,1.0830
MIL Allianz Income and Growth Fund,2017-08-24,USD,1.0850
MIL Allianz Income and Growth Fund,2017-08-25,USD,1.0870
MIL Allianz Income and Growth Fund,2017-08-28,USD,1.0860
MIL Allianz Income and Growth Fund,2017-08-29,USD,1.0850
MIL Allianz Income and Growth Fund,2017-08-30,USD,1.0880
MIL Allianz Income and Growth Fund,2017-08-31,USD,1.0930
MIL Allianz Income and Growth Fund,2017-09-01,USD,1.0970
MIL Allianz Income and Growth Fund,2017-09-04,USD,1.0970
MIL Allianz Income and Growth Fund,2017-09-05,USD,1.0970
MIL Allianz Income and Growth Fund,2017-09-06,USD,1.0960
MIL Allianz Income and Growth Fund,2017-09-07,USD,1.0970
MIL Allianz Income and Growth Fund,2017-09-08,USD,1.0960
MIL Allianz Income and Growth Fund,2017-09-11,USD,1.0980
MIL Allianz Income and Growth Fund,2017-09-12,USD,1.1010
MIL Allianz Income and Growth Fund,2017-09-13,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-14,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-15,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-18,USD,1.1060
MIL Allianz Income and Growth Fund,2017-09-19,USD,1.1060
MIL Allianz Income and Growth Fund,2017-09-20,USD,1.1060
MIL Allianz Income and Growth Fund,2017-09-21,USD,1.1040
MIL Allianz Income and Growth Fund,2017-09-22,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-25,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-26,USD,1.1010
MIL Allianz Income and Growth Fund,2017-09-27,USD,1.1010
MIL Allianz Income and Growth Fund,2017-09-28,USD,1.1030
MIL Allianz Income and Growth Fund,2017-09-29,USD,1.1040
MIL Allianz Income and Growth Fund,2017-10-03,USD,1.1100
MIL Allianz Income and Growth Fund,2017-10-04,USD,1.1120
MIL Allianz Income and Growth Fund,2017-10-06,USD,1.1150
MIL Allianz Income and Growth Fund,2017-10-09,USD,1.1150
MIL Allianz Income and Growth Fund,2017-10-10,USD,1.1150
MIL Allianz Income and Growth Fund,2017-10-11,USD,1.1150
MIL Allianz Income and Growth Fund,2017-10-12,USD,1.1160
MIL Allianz Income and Growth Fund,2017-10-13,USD,1.1160
MIL Allianz Income and Growth Fund,2017-10-16,USD,1.1160
MIL Allianz Income and Growth Fund,2017-10-17,USD,1.1160
MIL Allianz Income and Growth Fund,2017-10-18,USD,1.1170
MIL Allianz Income and Growth Fund,2017-10-19,USD,1.1160
MIL Allianz Income and Growth Fund,2017-10-20,USD,1.1190
MIL Allianz Income and Growth Fund,2017-10-23,USD,1.1190
MIL Allianz Income and Growth Fund,2017-10-24,USD,1.1180
MIL Allianz Income and Growth Fund,2017-10-25,USD,1.1180
MIL Allianz Income and Growth Fund,2017-10-26,USD,1.1150
MIL Allianz Income and Growth Fund,2017-10-27,USD,1.1170
MIL Allianz Income and Growth Fund,2017-10-30,USD,1.1220
MIL Allianz Income and Growth Fund,2017-10-31,USD,1.1210
MIL Allianz Income and Growth Fund,2017-11-01,USD,1.1210
MIL Allianz Income and Growth Fund,2017-11-02,USD,1.1240
MIL Allianz Income and Growth Fund,2017-11-03,USD,1.1230
MIL Allianz Income and Growth Fund,2017-11-06,USD,1.1270
MIL Allianz Income and Growth Fund,2017-11-07,USD,1.1290
MIL Allianz Income and Growth Fund,2017-11-08,USD,1.1270
MIL Allianz Income and Growth Fund,2017-11-09,USD,1.1240
MIL Allianz Income and Growth Fund,2017-11-10,USD,1.1220
MIL Allianz Income and Growth Fund,2017-11-13,USD,1.1220
MIL Allianz Income and Growth Fund,2017-11-14,USD,1.1220
MIL Allianz Income and Growth Fund,2017-11-15,USD,1.1170
MIL Allianz Income and Growth Fund,2017-11-16,USD,1.1190
MIL Allianz Income and Growth Fund,2017-11-17,USD,1.1230
MIL Allianz Income and Growth Fund,2017-11-20,USD,1.1250
MIL Allianz Income and Growth Fund,2017-11-21,USD,1.1280
MIL Allianz Income and Growth Fund,2017-11-22,USD,1.1320
MIL Allianz Income and Growth Fund,2017-11-23,USD,1.1320
MIL Allianz Income and Growth Fund,2017-11-24,USD,1.1320
MIL Allianz Income and Growth Fund,2017-11-27,USD,1.1330
MIL Allianz Income and Growth Fund,2017-11-28,USD,1.1310
MIL Allianz Income and Growth Fund,2017-11-29,USD,1.1350
