Investment choice name,Date,Currency,NAV / unit
MIL Schroder Emerging Markets Fund #,2022-01-24,USD,1.2500
MIL Schroder Emerging Markets Fund #,2022-01-25,USD,1.2440
MIL Schroder Emerging Markets Fund #,2022-01-26,USD,1.2600
MIL Schroder Emerging Markets Fund #,2022-01-27,USD,1.2440
MIL Schroder Emerging Markets Fund #,2022-01-28,USD,1.2250
MIL Schroder Emerging Markets Fund #,2022-01-31,USD,1.2450
MIL Schroder Emerging Markets Fund #,2022-02-04,USD,1.2590
MIL Schroder Emerging Markets Fund #,2022-02-07,USD,1.2600
MIL Schroder Emerging Markets Fund #,2022-02-08,USD,1.2560
MIL Schroder Emerging Markets Fund #,2022-02-09,USD,1.2840
MIL Schroder Emerging Markets Fund #,2022-02-10,USD,1.2880
MIL Schroder Emerging Markets Fund #,2022-02-11,USD,1.2870
MIL Schroder Emerging Markets Fund #,2022-02-14,USD,1.2650
MIL Schroder Emerging Markets Fund #,2022-02-15,USD,1.2770
MIL Schroder Emerging Markets Fund #,2022-02-16,USD,1.2880
MIL Schroder Emerging Markets Fund #,2022-02-17,USD,1.2880
MIL Schroder Emerging Markets Fund #,2022-02-18,USD,1.2760
MIL Schroder Emerging Markets Fund #,2022-02-21,USD,1.2500
MIL Schroder Emerging Markets Fund #,2022-02-22,USD,1.2450
MIL Schroder Emerging Markets Fund #,2022-02-23,USD,1.2450
MIL Schroder Emerging Markets Fund #,2022-02-24,USD,1.1680
MIL Schroder Emerging Markets Fund #,2022-02-25,USD,1.1960
MIL Schroder Emerging Markets Fund #,2022-02-28,USD,1.1780
MIL Schroder Emerging Markets Fund #,2022-03-01,USD,1.1780
MIL Schroder Emerging Markets Fund #,2022-03-02,USD,1.1600
MIL Schroder Emerging Markets Fund #,2022-03-03,USD,1.1690
MIL Schroder Emerging Markets Fund #,2022-03-04,USD,1.1320
MIL Schroder Emerging Markets Fund #,2022-03-07,USD,1.1030
MIL Schroder Emerging Markets Fund #,2022-03-08,USD,1.0850
MIL Schroder Emerging Markets Fund #,2022-03-09,USD,1.0940
MIL Schroder Emerging Markets Fund #,2022-03-10,USD,1.1030
MIL Schroder Emerging Markets Fund #,2022-03-11,USD,1.0980
MIL Schroder Emerging Markets Fund #,2022-03-14,USD,1.0630
MIL Schroder Emerging Markets Fund #,2022-03-15,USD,1.0410
