Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-08,USD,1.0170
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-11,USD,1.0200
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-12,USD,1.0300
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-13,USD,1.0350
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-14,USD,1.0330
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-15,USD,1.0400
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-18,USD,1.0480
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-19,USD,1.0450
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-20,USD,1.0490
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-21,USD,1.0520
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-22,USD,1.0530
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-25,USD,1.0600
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-26,USD,1.0590
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-27,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-02-28,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-01,USD,1.0630
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-04,USD,1.0640
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-05,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-06,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-07,USD,1.0370
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-08,USD,1.0250
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-11,USD,1.0330
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-12,USD,1.0410
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-13,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-14,USD,1.0460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-15,USD,1.0500
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-18,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-19,USD,1.0550
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-20,USD,1.0470
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-21,USD,1.0500
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-22,USD,1.0380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-25,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-26,USD,1.0370
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-27,USD,1.0300
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-28,USD,1.0320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-03-29,USD,1.0360
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-01,USD,1.0460
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-02,USD,1.0480
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-03,USD,1.0580
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-04,USD,1.0580
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-08,USD,1.0610
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-09,USD,1.0610
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-10,USD,1.0600
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-11,USD,1.0630
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-12,USD,1.0680
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-15,USD,1.0670
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-16,USD,1.0690
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-04-17,USD,1.0620
