Investment choice name,Date,Currency,NAV / unit
MIL US Small Cap Fund,2016-01-15,USD,0.8330
MIL US Small Cap Fund,2016-01-18,USD,0.8380
MIL US Small Cap Fund,2016-01-19,USD,0.8390
MIL US Small Cap Fund,2016-01-20,USD,0.8120
MIL US Small Cap Fund,2016-01-21,USD,0.8280
MIL US Small Cap Fund,2016-01-22,USD,0.8460
MIL US Small Cap Fund,2016-01-25,USD,0.8440
MIL US Small Cap Fund,2016-01-26,USD,0.8370
MIL US Small Cap Fund,2016-01-27,USD,0.8460
MIL US Small Cap Fund,2016-01-28,USD,0.8470
MIL US Small Cap Fund,2016-01-29,USD,0.8530
MIL US Small Cap Fund,2016-02-01,USD,0.8560
MIL US Small Cap Fund,2016-02-02,USD,0.8510
MIL US Small Cap Fund,2016-02-03,USD,0.8480
MIL US Small Cap Fund,2016-02-04,USD,0.8570
MIL US Small Cap Fund,2016-02-05,USD,0.8480
MIL US Small Cap Fund,2016-02-11,USD,0.8120
MIL US Small Cap Fund,2016-02-12,USD,0.8140
MIL US Small Cap Fund,2016-02-15,USD,0.8230
MIL US Small Cap Fund,2016-02-16,USD,0.8340
MIL US Small Cap Fund,2016-02-17,USD,0.8560
MIL US Small Cap Fund,2016-02-18,USD,0.8540
MIL US Small Cap Fund,2016-02-19,USD,0.8470
MIL US Small Cap Fund,2016-02-22,USD,0.8670
MIL US Small Cap Fund,2016-02-23,USD,0.8640
MIL US Small Cap Fund,2016-02-24,USD,0.8460
MIL US Small Cap Fund,2016-02-25,USD,0.8650
MIL US Small Cap Fund,2016-02-26,USD,0.8770
MIL US Small Cap Fund,2016-02-29,USD,0.8750
MIL US Small Cap Fund,2016-03-01,USD,0.8760
MIL US Small Cap Fund,2016-03-02,USD,0.8860
MIL US Small Cap Fund,2016-03-03,USD,0.8950
MIL US Small Cap Fund,2016-03-04,USD,0.9020
MIL US Small Cap Fund,2016-03-07,USD,0.9070
MIL US Small Cap Fund,2016-03-08,USD,0.9130
